FeatureSize,Run,Model,Dataset,Accuracy,Precision,Recall,F1,AUC,NumSelectedFeatures
10,40,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,40,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9982363315696648,10
10,40,RandomForest,CPTAC,,,,,,10
10,40,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,10
10,40,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,10
10,40,SVM,CPTAC,,,,,,10
10,40,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.99609375,10
10,40,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848324,10
10,40,KNN,CPTAC,,,,,,10
10,40,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,40,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9735449735449735,10
10,40,GradientBoosting,CPTAC,,,,,,10
10,41,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9957682291666666,10
10,41,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9911816578483246,10
10,41,LogisticRegression,CPTAC,,,,,,10
10,41,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,41,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9911816578483246,10
10,41,RandomForest,CPTAC,,,,,,10
10,41,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,10
10,41,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179894,10
10,41,SVM,CPTAC,,,,,,10
10,41,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.998046875,10
10,41,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9700176366843034,10
10,41,KNN,CPTAC,,,,,,10
10,41,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,41,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9735449735449735,10
10,41,GradientBoosting,CPTAC,,,,,,10
10,42,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9944661458333334,10
10,42,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,42,LogisticRegression,CPTAC,,,,,,10
10,42,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,42,RandomForest,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9938271604938272,10
10,42,RandomForest,CPTAC,,,,,,10
10,42,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,10
10,42,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,10
10,42,SVM,CPTAC,,,,,,10
10,42,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,10
10,42,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,10
10,42,KNN,CPTAC,,,,,,10
10,42,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,42,GradientBoosting,Test (TCGA),0.875,0.8,0.9523809523809523,0.8695652173913043,0.9753086419753086,10
10,42,GradientBoosting,CPTAC,,,,,,10
10,43,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9944661458333334,10
10,43,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9964726631393299,10
10,43,LogisticRegression,CPTAC,,,,,,10
10,43,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,43,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393297,10
10,43,RandomForest,CPTAC,,,,,,10
10,43,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9986979166666666,10
10,43,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,10
10,43,SVM,CPTAC,,,,,,10
10,43,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9986979166666666,10
10,43,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,10
10,43,KNN,CPTAC,,,,,,10
10,43,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,43,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9682539682539681,10
10,43,GradientBoosting,CPTAC,,,,,,10
10,44,LogisticRegression,Train (TCGA),0.9553571428571429,0.9387755102040817,0.9583333333333334,0.9484536082474226,0.9951171875,10
10,44,LogisticRegression,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9947089947089947,10
10,44,LogisticRegression,CPTAC,,,,,,10
10,44,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,44,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,44,RandomForest,CPTAC,,,,,,10
10,44,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9996744791666666,10
10,44,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,44,SVM,CPTAC,,,,,,10
10,44,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,10
10,44,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,10
10,44,KNN,CPTAC,,,,,,10
10,44,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,44,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,44,GradientBoosting,CPTAC,,,,,,10
10,45,LogisticRegression,Train (TCGA),0.9464285714285714,0.9375,0.9375,0.9375,0.9918619791666667,10
10,45,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,45,LogisticRegression,CPTAC,,,,,,10
10,45,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,45,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,45,RandomForest,CPTAC,,,,,,10
10,45,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.998046875,10
10,45,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,45,SVM,CPTAC,,,,,,10
10,45,KNN,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9970703125,10
10,45,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,45,KNN,CPTAC,,,,,,10
10,45,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,45,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,10
10,45,GradientBoosting,CPTAC,,,,,,10
10,46,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9934895833333334,10
10,46,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,46,LogisticRegression,CPTAC,,,,,,10
10,46,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,46,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,46,RandomForest,CPTAC,,,,,,10
10,46,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,10
10,46,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,46,SVM,CPTAC,,,,,,10
10,46,KNN,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9973958333333334,10
10,46,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,46,KNN,CPTAC,,,,,,10
10,46,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,46,GradientBoosting,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9532627865961198,10
10,46,GradientBoosting,CPTAC,,,,,,10
10,47,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9957682291666666,10
10,47,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,47,LogisticRegression,CPTAC,,,,,,10
10,47,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,47,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,10
10,47,RandomForest,CPTAC,,,,,,10
10,47,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9986979166666666,10
10,47,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,10
10,47,SVM,CPTAC,,,,,,10
10,47,KNN,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9972330729166667,10
10,47,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9955908289241623,10
10,47,KNN,CPTAC,,,,,,10
10,47,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,47,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9735449735449735,10
10,47,GradientBoosting,CPTAC,,,,,,10
10,48,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9947916666666666,10
10,48,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,10
10,48,LogisticRegression,CPTAC,,,,,,10
10,48,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,48,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,48,RandomForest,CPTAC,,,,,,10
10,48,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,10
10,48,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,48,SVM,CPTAC,,,,,,10
10,48,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.99853515625,10
10,48,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,48,KNN,CPTAC,,,,,,10
10,48,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,48,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9567901234567902,10
10,48,GradientBoosting,CPTAC,,,,,,10
10,49,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9957682291666666,10
10,49,LogisticRegression,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.998236331569665,10
10,49,LogisticRegression,CPTAC,,,,,,10
10,49,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,49,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,10
10,49,RandomForest,CPTAC,,,,,,10
10,49,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9996744791666666,10
10,49,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,10
10,49,SVM,CPTAC,,,,,,10
10,49,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9988606770833334,10
10,49,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848325,10
10,49,KNN,CPTAC,,,,,,10
10,49,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,49,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9567901234567902,10
10,49,GradientBoosting,CPTAC,,,,,,10
10,50,LogisticRegression,Train (TCGA),0.9910714285714286,0.9795918367346939,1.0,0.9896907216494846,0.9996744791666666,10
10,50,LogisticRegression,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9929453262786596,10
10,50,LogisticRegression,CPTAC,,,,,,10
10,50,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,50,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,10
10,50,RandomForest,CPTAC,,,,,,10
10,50,SVM,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,50,SVM,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9947089947089947,10
10,50,SVM,CPTAC,,,,,,10
10,50,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,1.0,10
10,50,KNN,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9708994708994709,10
10,50,KNN,CPTAC,,,,,,10
10,50,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,50,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9523809523809523,10
10,50,GradientBoosting,CPTAC,,,,,,10
10,51,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9977213541666666,10
10,51,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,10
10,51,LogisticRegression,CPTAC,,,,,,10
10,51,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,51,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,10
10,51,RandomForest,CPTAC,,,,,,10
10,51,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,10
10,51,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,51,SVM,CPTAC,,,,,,10
10,51,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,10
10,51,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393297,10
10,51,KNN,CPTAC,,,,,,10
10,51,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,51,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9735449735449735,10
10,51,GradientBoosting,CPTAC,,,,,,10
10,52,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.994140625,10
10,52,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,52,LogisticRegression,CPTAC,,,,,,10
10,52,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,52,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,10
10,52,RandomForest,CPTAC,,,,,,10
10,52,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9967447916666666,10
10,52,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,10
10,52,SVM,CPTAC,,,,,,10
10,52,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9969075520833333,10
10,52,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848324,10
10,52,KNN,CPTAC,,,,,,10
10,52,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,52,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,52,GradientBoosting,CPTAC,,,,,,10
10,53,LogisticRegression,Train (TCGA),0.9464285714285714,0.9375,0.9375,0.9375,0.9928385416666666,10
10,53,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,53,LogisticRegression,CPTAC,,,,,,10
10,53,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,53,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9920634920634921,10
10,53,RandomForest,CPTAC,,,,,,10
10,53,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,10
10,53,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,53,SVM,CPTAC,,,,,,10
10,53,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.998046875,10
10,53,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,53,KNN,CPTAC,,,,,,10
10,53,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,53,GradientBoosting,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9735449735449735,10
10,53,GradientBoosting,CPTAC,,,,,,10
10,54,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9938151041666666,10
10,54,LogisticRegression,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9911816578483246,10
10,54,LogisticRegression,CPTAC,,,,,,10
10,54,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,54,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,54,RandomForest,CPTAC,,,,,,10
10,54,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9993489583333334,10
10,54,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,54,SVM,CPTAC,,,,,,10
10,54,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.99853515625,10
10,54,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,54,KNN,CPTAC,,,,,,10
10,54,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,54,GradientBoosting,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9894179894179894,10
10,54,GradientBoosting,CPTAC,,,,,,10
10,55,LogisticRegression,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9947916666666666,10
10,55,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,55,LogisticRegression,CPTAC,,,,,,10
10,55,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,55,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089948,10
10,55,RandomForest,CPTAC,,,,,,10
10,55,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,10
10,55,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,10
10,55,SVM,CPTAC,,,,,,10
10,55,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9990234375,10
10,55,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089948,10
10,55,KNN,CPTAC,,,,,,10
10,55,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,55,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9911816578483246,10
10,55,GradientBoosting,CPTAC,,,,,,10
10,56,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9928385416666667,10
10,56,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,56,LogisticRegression,CPTAC,,,,,,10
10,56,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,56,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,56,RandomForest,CPTAC,,,,,,10
10,56,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.998046875,10
10,56,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,56,SVM,CPTAC,,,,,,10
10,56,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.99755859375,10
10,56,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,56,KNN,CPTAC,,,,,,10
10,56,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,56,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,10
10,56,GradientBoosting,CPTAC,,,,,,10
10,57,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9967447916666666,10
10,57,LogisticRegression,Test (TCGA),0.8958333333333334,0.9,0.8571428571428571,0.8780487804878049,0.9876543209876543,10
10,57,LogisticRegression,CPTAC,,,,,,10
10,57,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,57,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9938271604938272,10
10,57,RandomForest,CPTAC,,,,,,10
10,57,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,10
10,57,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,10
10,57,SVM,CPTAC,,,,,,10
10,57,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9988606770833334,10
10,57,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,10
10,57,KNN,CPTAC,,,,,,10
10,57,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,57,GradientBoosting,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9453262786596119,10
10,57,GradientBoosting,CPTAC,,,,,,10
10,58,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9967447916666666,10
10,58,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9894179894179894,10
10,58,LogisticRegression,CPTAC,,,,,,10
10,58,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,58,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,10
10,58,RandomForest,CPTAC,,,,,,10
10,58,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,10
10,58,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,10
10,58,SVM,CPTAC,,,,,,10
10,58,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9983723958333334,10
10,58,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9955908289241622,10
10,58,KNN,CPTAC,,,,,,10
10,58,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,58,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9735449735449735,10
10,58,GradientBoosting,CPTAC,,,,,,10
10,59,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.99609375,10
10,59,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9964726631393299,10
10,59,LogisticRegression,CPTAC,,,,,,10
10,59,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,59,RandomForest,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9876543209876543,10
10,59,RandomForest,CPTAC,,,,,,10
10,59,SVM,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,59,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9947089947089947,10
10,59,SVM,CPTAC,,,,,,10
10,59,KNN,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,59,KNN,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9761904761904762,10
10,59,KNN,CPTAC,,,,,,10
10,59,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,10
10,59,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9497354497354497,10
10,59,GradientBoosting,CPTAC,,,,,,10
10,60,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9938151041666666,10
10,60,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,10
